Gender,Months,Growth_rate,BMI_Level,PCT,Quantile,Weight,Protein_Mass,Mineral_Mass,Soft_Lean_Mass,Body_Fat_Mass,Skeletal_Muscle_Mass,BMR,Student_ID,Age,Target_Age,Target_Months,Height,Target_Height,PW,MW,SW,BW,SMW,SS,BS,Ages,Target_Ages,nobs
1,147,0.01776909972207863,1.0,3.0,0.5864094714138599,48.4,7.4,2.6,35.5,10.0,20.3,1185.0,9986.0,12.0,12.0,151.0,154.8,161.0,0.1545454545454545,0.0554016620498614,0.7424812030075187,0.2132196162046908,0.4244604316546763,0.5722070844686648,0.28668127753806816,12.0,12.0,4856
1,148,0.05144032921810693,1.0,3.0,0.6284407137395974,49.3,7.5,2.7,36.2,10.0,20.8,1201.0,10898.0,12.0,13.0,161.0,156.2,166.2,0.1557177615571776,0.055813953488372,0.7466442953020134,0.2083333333333333,0.427645788336933,0.5735735735735736,0.2786377708978328,12.0,13.0,6103
1,149,0.0579896907216495,1.0,3.0,0.5957170470235964,49.7,7.6,2.7,36.5,10.0,21.0,1207.0,10325.0,12.0,13.0,166.0,156.2,167.1,0.1561771561771562,0.0555555555555555,0.7486338797814207,0.2088772845953002,0.4268292682926829,0.5739644970414202,0.2797202797202797,12.0,13.0,6217
1,150,0.048703352308665515,1.0,3.0,0.535871839398303,47.5,7.4,2.6,35.4,8.0,20.2,1182.0,9202.0,12.0,13.0,163.0,155.7,165.0,0.1632653061224489,0.0569230769230769,0.7806004618937644,0.1728395061728395,0.4458438287153652,0.5722713864306784,0.2222222222222222,12.0,13.0,927
1,151,0.06278189982694449,1.0,3.0,0.5844739098186408,50.6,7.7,2.8,37.0,10.0,21.3,1218.0,9257.0,12.0,14.0,173.0,157.2,168.4,0.15543906909575644,0.0561497326203208,0.7454859618965763,0.20660177138046731,0.4297635605006953,0.5744680851063829,0.27652992953157174,12.0,14.0,1362
1,152,0.05263157894736836,1.0,3.0,0.5192267855675233,48.7,7.6,2.7,36.4,8.0,20.8,1205.0,9189.0,12.0,13.0,167.0,156.6,166.7,0.1624472573839662,0.0580645161290322,0.7835990888382688,0.1654846335697399,0.4471544715447154,0.5737265415549598,0.2102102102102102,12.0,13.0,765
1,153,0.04955223880597015,1.0,3.0,0.584159589750634,50.6,7.9,2.8,37.9,9.0,21.9,1238.0,12503.0,12.0,14.0,169.0,158.4,167.9,0.1587301587301587,0.0567514677103718,0.7628361858190709,0.1913875598086124,0.4366438356164384,0.5761772853185596,0.2515723270440251,12.0,14.0,4003
1,154,0.04054054054054035,1.0,3.0,0.6419563326943645,52.0,8.2,2.9,39.1,9.0,22.7,1265.0,16116.0,12.0,14.0,170.0,160.1,168.2,0.162037037037037,0.0571955719557195,0.7755834829443448,0.1785714285714285,0.4483260553129549,0.5784061696658098,0.2284263959390863,12.0,14.0,5471
1,155,0.04337050805452303,1.0,3.0,0.6520469906362368,52.2,8.3,2.9,39.6,9.0,22.9,1278.0,19394.0,12.0,14.0,171.0,160.9,168.9,0.1607717041800643,0.0568720379146919,0.771266540642722,0.1841620626151013,0.4444444444444445,0.5780487804878048,0.238095238095238,12.0,14.0,6461
1,156,0.041984732824427606,1.0,3.0,0.6277486361905118,51.9,8.3,2.9,39.9,8.0,23.1,1285.0,16273.0,13.0,14.0,173.0,161.0,168.9,0.1640449438202247,0.0577427821522309,0.7868852459016393,0.1652892561983471,0.4534574468085106,0.5784313725490197,0.2099737532808399,13.0,14.0,11644
1,157,0.02717357150712485,1.0,3.0,0.6981358802488361,54.5,8.8,3.0,41.7,10.0,24.3,1326.0,19869.0,13.0,13.0,166.0,162.95,168.3,0.160919540229885,0.056404997203057944,0.7725856697819314,0.1820388349514562,0.4470198675496689,0.5804020100502514,0.2365930599369085,13.0,13.0,1538
1,158,0.029544628570471465,1.0,3.0,0.6470942485343953,52.9,8.5,3.0,40.8,8.0,23.6,1304.0,4698.0,13.0,14.0,171.0,162.5,168.35000000000002,0.1638095238095238,0.058076225045372,0.7858585858585858,0.165837479270315,0.4520295202952029,0.5796019900497512,0.2120141342756183,13.0,14.0,2792
1,159,0.033903529854333536,1.0,3.0,0.6541928652459127,54.9,8.7,3.1,41.5,10.0,24.1,1322.0,16243.0,13.0,14.0,172.0,163.2,169.7,0.160741885625966,0.0572597137014314,0.7723785166240409,0.182648401826484,0.4472573839662447,0.5813953488372092,0.2358490566037736,13.0,14.0,9312
1,160,0.03692371853199872,1.0,3.0,0.6135410226817093,53.6,8.6,3.0,41.0,9.0,23.8,1309.0,19612.0,13.0,14.0,177.0,163.0,170.0,0.1624087591240876,0.0576540755467196,0.7761250535957014,0.1764705882352941,0.4493670886075949,0.5819477434679334,0.2259887005649717,13.0,14.0,5844
1,161,0.03132678132678124,1.0,3.0,0.6834602722793952,55.6,9.0,3.2,42.8,9.0,25.0,1350.5,21306.0,13.0,14.0,173.0,164.9,170.7,0.1624494934549974,0.0576923076923076,0.7768729641693811,0.17557872316574186,0.4531043593130779,0.583743842364532,0.2259887005649717,13.0,14.0,12004
1,162,0.05638496319876718,1.0,2.0,0.2841634430059721,44.8,7.6,2.7,36.6,9.0,21.2,1208.0,9228.0,13.0,15.0,185.5,157.8,166.9,0.1698113207547169,0.0603015075376884,0.7962003454231434,0.155440414507772,0.4796380090497737,0.5771428571428571,0.1952277657266811,13.0,15.0,82
1,163,0.02969388489790037,1.0,3.0,0.7205584942934777,57.6,9.4,3.4,45.3,9.0,26.5,1412.0,9271.0,13.0,15.0,181.0,166.6,171.6,0.1630252100840336,0.0588235294117647,0.7798319327731092,0.1680672268907563,0.4571428571428571,0.5866983372921615,0.2155172413793103,13.0,15.0,72
1,164,0.03632635656105232,1.0,2.0,0.3531234171770946,48.1,8.5,2.9,40.9,7.0,23.7,1306.0,9227.0,13.0,15.0,184.0,160.3,167.55,0.1694599627560521,0.0595903165735568,0.8100558659217877,0.1455301455301455,0.4748603351955307,0.5812672176308541,0.1813471502590673,13.0,15.0,32
1,165,0.022556390977443552,1.0,3.0,0.6606772324128822,56.2,9.1,3.2,43.8,9.0,25.6,1375.0,12296.0,13.0,14.0,177.0,166.4,170.6,0.1660516605166051,0.0579710144927536,0.7911877394636014,0.160513643659711,0.4613861386138614,0.5852534562211982,0.2028397565922921,13.0,14.0,3321
1,166,0.018604651162790642,1.0,3.0,0.6394074980332548,56.4,9.2,3.3,44.0,9.0,25.8,1380.0,15651.0,13.0,14.0,173.0,166.5,170.5,0.1660649819494584,0.0581395348837209,0.791866028708134,0.1616161616161616,0.4621072088724584,0.585427135678392,0.2040816326530612,13.0,14.0,3805
1,167,0.022629686724459752,1.0,3.0,0.628711386466108,57.0,9.3,3.3,44.7,9.0,26.2,1395.0,20316.0,13.0,15.0,180.0,166.8,171.3,0.1657559198542805,0.0581395348837209,0.794,0.1589825119236884,0.4631432545201668,0.5857461024498887,0.2,13.0,15.0,6196
1,168,0.0184219427249549,1.0,3.0,0.6293069935096629,56.6,9.3,3.3,44.7,9.0,26.1,1393.0,12360.5,14.0,15.0,180.0,167.2,171.0,0.1666666666666666,0.058409147299644346,0.7988077496274218,0.1549295774647887,0.4666192508297772,0.5858369098712446,0.1940402872280343,14.0,15.0,9290
1,169,0.016308978377943872,1.0,3.0,0.7071282099051068,59.0,9.7,3.4,46.5,9.0,27.4,1433.0,32805.5,14.0,14.0,178.0,169.0,172.3,0.16543964232488823,0.057471264367816,0.7909482758620691,0.16221698371799786,0.4619377162629758,0.5876068376068376,0.2043426066078605,14.0,14.0,1588
1,170,0.014276852180078015,1.0,3.0,0.5920029838993519,57.1,9.4,3.3,45.05,9.0,26.6,1402.5,4677.0,14.0,15.0,180.0,167.35000000000002,170.2,0.1663405088062622,0.0579915134370579,0.7978011356771777,0.15625,0.4649446494464944,0.5868131868131868,0.196078431372549,14.0,15.0,1974
1,171,0.014869888475836479,1.0,3.0,0.6476910497559648,58.8,9.6,3.4,45.7,10.0,26.9,1418.0,15868.0,14.0,15.0,180.0,168.7,171.7,0.1644736842105263,0.0580152671755725,0.7861386138613862,0.1661129568106312,0.4620060790273556,0.5879017013232515,0.2105263157894736,14.0,15.0,7055
1,172,0.01625788399139605,1.0,3.0,0.6128523859127554,58.4,9.6,3.4,46.0,10.0,27.1,1424.0,12366.0,14.0,15.0,183.0,168.5,171.6,0.1652470187393526,0.0579216354344122,0.7866434403195688,0.165837479270315,0.4627831715210356,0.5894267573971688,0.2092050209205021,14.0,15.0,3064
1,173,0.013674197384066611,1.0,3.0,0.6487724535661041,59.7,9.7,3.4,46.4,10.0,27.4,1434.0,18913.0,14.0,15.0,184.0,169.5,172.3,0.1651205936920222,0.0579710144927536,0.7867188701773405,0.16536521633446766,0.4625954198473282,0.5898933151742141,0.2103559870550161,14.0,15.0,8256
1,174,0.023238707247604906,1.0,2.0,0.4534089494786973,58.6,9.3,3.3,44.5,11.0,26.1,1391.0,20014.0,14.0,15.0,189.5,166.6,171.8,0.1651234567901234,0.0576576576576576,0.7839506172839507,0.17133187462198024,0.46194851789183433,0.5865168539325843,0.21815782642554288,14.0,15.0,150
1,175,0.01714961561206385,1.0,3.0,0.5818530931281065,58.4,9.5,3.4,45.5,8.0,26.6,1410.0,9223.0,14.0,15.0,185.0,169.0,171.5,0.1698369565217391,0.0594594594594594,0.7961783439490446,0.1584158415841584,0.4746835443037975,0.5864661654135338,0.2,14.0,15.0,85
1,176,0.011624919262015143,1.0,3.0,0.690947441744975,63.1,10.2,3.7,48.1,9.0,28.6,1476.0,9272.0,14.0,15.0,186.0,171.1,173.2,0.1602434077079107,0.0576540755467196,0.772819472616633,0.1825557809330628,0.4421906693711968,0.594392523364486,0.2362204724409448,14.0,15.0,38
1,177,0.009433962264150941,1.0,3.0,0.6187878471592061,60.3,9.9,3.5,47.0,9.0,27.8,1447.0,5413.0,14.0,15.0,184.0,170.2,172.0,0.1666666666666666,0.0581196581196581,0.7949923719853844,0.1573426573426573,0.4681978798586572,0.5909090909090909,0.19837452585782833,14.0,15.0,2242
1,178,0.009217687489203596,1.0,3.0,0.6189712999823828,59.45,9.9,3.5,47.1,9.0,27.7,1449.0,16649.0,14.0,15.0,185.0,170.5,172.4,0.1669724770642201,0.058577094151931394,0.7984962406015038,0.1515151515151515,0.468953810417225,0.5895196506550219,0.1890756302521008,14.0,15.0,2466
1,179,0.009216592919986999,1.0,3.0,0.5546446639473189,59.8,9.8,3.4,47.1,9.0,27.7,1447.0,7026.0,14.0,15.0,185.0,169.8,172.0,0.1660714285714286,0.058027079303675,0.7926829268292682,0.1578050761363861,0.46677633683851283,0.5896860986547086,0.198019801980198,14.0,15.0,2824
1,180,0.008266903584521534,1.0,3.0,0.5923053438601732,59.7,9.9,3.5,47.2,9.0,27.9,1453.0,16117.5,15.0,15.0,185.0,170.6,172.4,0.16839793480773674,0.0585365853658536,0.8048359240069085,0.1470588235294117,0.4723076923076923,0.5900621118012422,0.183066361556064,15.0,15.0,5368
1,181,0.00526780086058054,1.0,3.0,0.6675877808083319,61.6,10.3,3.5,48.849999999999994,9.0,28.9,1488.0,30704.0,15.0,15.0,185.0,172.0,173.35000000000002,0.16716481830105012,0.058288975716564245,0.8024321973257755,0.1493776962364258,0.47130943782069923,0.5919389690337024,0.1863354037267081,15.0,15.0,696
1,182,0.005025150693728997,1.0,3.0,0.6065040750558388,61.3,10.2,3.6,48.6,10.0,28.7,1483.0,7005.0,15.0,15.0,185.0,171.25,172.5,0.16620240512017845,0.05791241668618635,0.7938144329896907,0.15902816317641844,0.470414201183432,0.5914287995818572,0.200748846871073,15.0,15.0,554
1,183,0.007927519818799578,1.0,3.0,0.5628724015972704,60.9,10.1,3.5,47.8,10.0,28.3,1466.0,16430.0,15.0,15.0,190.0,170.8,172.5,0.1654357459379615,0.0579470198675496,0.789568345323741,0.1630434782608695,0.4649999999999999,0.5912698412698413,0.205761316872428,15.0,15.0,3485
1,184,0.011183048852266175,1.0,3.0,0.5749932931652371,61.9,10.0,3.6,47.6,9.0,28.4,1462.0,4240.0,15.0,16.0,202.0,171.2,173.8,0.1669172932330827,0.0589777195281782,0.7933130699088147,0.1550387596899224,0.4700854700854701,0.5928270042194094,0.196078431372549,15.0,16.0,735
1,185,0.008750213746653412,1.0,3.0,0.5670870605506716,61.8,10.2,3.5,48.25,10.0,28.6,1475.0,16426.0,15.0,16.0,202.0,171.3,173.2,0.1659324522760646,0.0578947368421052,0.7889344262295083,0.1622418879056047,0.4661016949152542,0.593186372745491,0.2052238805970149,15.0,16.0,2306
1,186,0.01230425055928408,1.0,2.0,0.3275380321250957,63.1,9.1,3.4,43.5,8.0,25.6,1373.0,9253.0,15.0,16.0,196.0,167.8,171.7,0.1744186046511628,0.05859375,0.8312693498452014,0.1238390092879257,0.4813953488372093,0.591016548463357,0.1489757914338919,15.0,16.0,43
1,187,0.008182844243792342,1.0,4.0,0.8782879783998001,68.1,10.5,3.8,50.8,14.0,29.9,1534.0,9228.0,15.0,16.0,199.5,177.2,178.64999999999998,0.1541850220264317,0.0558002936857562,0.7459618208516887,0.2055800293685756,0.4390602055800294,0.5885826771653543,0.2755905511811024,15.0,16.0,4
1,188,0.00907441016333932,1.0,1.0,0.1788642059091166,58.8,9.0,3.2,43.1,13.0,25.5,1358.0,9279.0,15.0,17.0,206.0,165.3,167.3,0.1530612244897959,0.054421768707483,0.7329931972789117,0.2210884353741496,0.4336734693877551,0.5916473317865429,0.3016241299303944,15.0,17.0,9
1,189,0.01348182883939053,1.0,3.0,0.6331321476610229,61.5,10.4,3.6,49.7,10.0,29.3,1509.0,9254.0,15.0,16.0,200.0,172.9,174.3,0.1663920922570016,0.0560131795716639,0.7907742998352553,0.1647446457990115,0.4695222405271828,0.5932203389830508,0.2083333333333333,15.0,16.0,41
1,190,0.009080590238365716,1.0,3.0,0.5408323822950428,62.7,10.4,3.6,49.3,10.0,29.3,1500.0,25091.0,15.0,17.0,204.0,171.7,173.5,0.1664355062413315,0.0581395348837209,0.7943396226415095,0.1598579040852575,0.4690949227373068,0.5935613682092555,0.2012072434607645,15.0,17.0,6363
1,191,0.0068846815834766595,1.0,3.0,0.5922612754721123,62.2,10.4,3.6,49.2,9.0,29.2,1497.0,519475.0,15.0,16.0,197.0,172.6,174.2,0.1666666666666666,0.0580912863070539,0.7983471074380165,0.154320987654321,0.4710920770877944,0.5916824196597353,0.1945525291828793,15.0,16.0,263
1,192,0.009818077630706523,1.0,2.0,0.5003575622500268,62.5,10.4,3.6,49.3,9.0,29.2,1499.0,17979.0,16.0,17.0,206.0,171.4,173.2,0.1677852348993288,0.0580847723704866,0.7978533094812165,0.1535508637236084,0.4730769230769231,0.59375,0.1927194860813704,16.0,17.0,4562
1,193,0.00848210767939428,1.0,3.0,0.6176385683363091,65.7,10.3,3.6,48.95,12.0,29.05,1492.0,508809.0,16.0,17.0,207.0,173.2,174.6,0.1594202898550724,0.056,0.7602339181286549,0.1929824561403508,0.4532745120434528,0.592436974789916,0.2534562211981567,16.0,17.0,328
1,194,0.003459212734104211,1.0,3.0,0.6864211703875749,64.05,10.6,3.7,50.4,9.0,29.95,1523.0,26884.0,16.0,16.5,200.5,174.35000000000002,174.9,0.16790239469635165,0.0582362728785357,0.7978533094812165,0.1547987616099071,0.4735162180814354,0.5949219847605824,0.1931700995956471,16.0,16.5,286
1,195,0.00611450806003333,1.0,3.0,0.5103301627280491,63.5,10.4,3.6,49.4,11.0,29.4,1504.0,17724.0,16.0,17.0,207.0,171.9,173.2,0.1642969984202212,0.0574018126888217,0.782991202346041,0.171606864274571,0.4642857142857143,0.59375,0.2182539682539682,16.0,17.0,2215
1,196,0.0078020582731890276,1.0,3.0,0.6147458332512045,58.8,10.1,3.4,48.2,10.0,28.6,1473.0,9255.0,16.0,17.0,209.0,173.5,174.65,0.1611721611721611,0.0578231292517006,0.7637362637362638,0.1831501831501831,0.4487179487179487,0.591774647887324,0.2398081534772182,16.0,17.0,42
1,197,0.005257009345794428,1.0,3.0,0.536056531071795,65.1,10.6,3.7,50.1,11.0,29.9,1519.0,25083.0,16.0,17.0,209.0,172.5,173.7,0.1644444444444444,0.0573888091822094,0.78125,0.1720841300191204,0.4641744548286604,0.5963488843813387,0.2202643171806167,16.0,17.0,3543
1,198,0.0071428571428571175,1.0,3.0,0.5079168945121739,59.2,10.3,3.5,49.1,7.0,29.0,1491.0,9255.0,16.0,17.0,212.0,172.2,173.4,0.1739864864864864,0.0591216216216216,0.8293918918918919,0.1182432432432432,0.4898648648648648,0.5919282511210762,0.1425661914460285,16.0,17.0,22
1,199,0.001991873866873939,2.0,3.0,0.7398058499596207,81.9,12.6,4.4,59.35,19.0,36.0,1731.0,9225.5,16.0,16.0,201.0,175.75,176.10000000000002,0.15379454001350906,0.053717153673763604,0.7243771443396887,0.23232303652665054,0.43937249966823766,0.6065013938669852,0.3222819593787335,16.0,16.0,2
1,200,0.0032379924446843678,1.0,3.0,0.6885474240684619,71.0,10.4,3.8,49.3,14.0,29.4,1504.0,9189.0,16.0,16.0,203.0,175.0,175.4,0.1614497528830313,0.0575719649561952,0.7677100494233937,0.1812191103789126,0.4514003294892915,0.5964285714285714,0.2360515021459227,16.0,16.0,9
1,202,0.005172413793103514,1.0,3.0,0.5168728849212154,64.8,10.6,3.7,50.5,11.0,30.1,1526.0,18010.0,16.0,17.0,214.0,172.7,173.8,0.1649782923299566,0.0574948665297741,0.7848297213622292,0.1675977653631284,0.4649446494464944,0.5958646616541353,0.2142857142857142,16.0,17.0,3831
1,203,0.004201680672269115,1.0,3.0,0.6025669447817459,65.2,10.7,3.8,51.1,11.0,30.6,1540.0,508825.0,16.0,17.0,209.0,174.0,174.8,0.1658692185007974,0.0566037735849056,0.784688995215311,0.1672240802675585,0.46677471636953,0.5964523281596452,0.2132196162046908,16.0,17.0,221
1,204,0.005558643690939391,1.0,3.0,0.5114876305425029,64.4,10.7,3.7,50.6,10.0,30.2,1529.0,17886.0,17.0,17.0,214.0,172.8,173.9,0.1666666666666666,0.057660626029654,0.7932551319648093,0.1612903225806451,0.4698113207547169,0.5955473098330242,0.2031602708803611,17.0,17.0,2539
1,205,0.005780346820809301,1.0,3.0,0.5487495277942579,68.0,10.9,3.8,52.1,12.0,30.9,1562.0,28386.5,17.0,17.0,215.0,173.4,174.25,0.1629746835443038,0.0568181818181818,0.7737341772151898,0.18146332117990072,0.4602272727272726,0.59441949700399,0.23590537477739998,17.0,17.0,272
1,206,0.0030111436796991242,1.0,3.0,0.5286747999665052,66.6,11.0,3.9,52.150000000000006,11.0,31.4,1562.0,20386.5,17.0,17.0,209.0,173.2,173.5,0.16432278793870486,0.057382813265166144,0.7834327917282127,0.1714285714285714,0.46700082338410864,0.598095238095238,0.218978102189781,17.0,17.0,236
1,207,0.0027382658709199648,1.0,3.0,0.522901440940057,65.69999999999999,10.8,3.7,51.4,12.0,30.75,1549.0,17308.0,17.0,17.0,214.0,173.2,173.7,0.16434732994216972,0.05704963890277495,0.7784431137724551,0.1729106628242074,0.4639769452449567,0.5971943887775552,0.2234636871508379,17.0,17.0,742
1,208,0.003537735849056478,1.0,2.0,0.4454322386008018,63.8,10.2,3.5,47.6,11.0,28.5,1464.0,17799.0,17.0,17.0,214.0,172.2,172.8,0.1611295681063122,0.0564784053156146,0.7674418604651163,0.1827242524916943,0.4501661129568106,0.5950266429840142,0.238095238095238,17.0,17.0,61
1,209,0.0027723923524706207,1.0,3.0,0.5041940918723875,66.0,10.8,3.8,51.2,11.0,30.6,1544.0,20379.5,17.0,18.0,216.0,173.1,173.8,0.1635514018691588,0.0569948186528497,0.7770388269537043,0.1773049645390071,0.4628164847683093,0.597609561752988,0.2291666666666666,17.0,18.0,1322
1,210,0.002924114528217836,1.5,2.0,0.3924275231146567,68.85,9.95,3.6,47.45,18.5,28.05,1459.5,9278.5,17.0,17.0,212.0,171.10000000000002,171.60000000000002,0.1482978799566863,0.05324494599214265,0.7082691980705726,0.25000447455321584,0.4175351028699784,0.5902750171659861,0.37015286762314337,17.0,17.0,2
1,212,0.0023477599188993503,1.0,3.0,0.6804300009475122,67.4,11.2,3.8,53.0,11.0,31.7,1582.0,9255.0,17.0,17.5,218.5,175.9,176.3,0.1661721068249257,0.0575692963752665,0.7863501483679525,0.1632047477744806,0.4703264094955489,0.5981132075471698,0.2075471698113207,17.0,17.5,6
1,214,0.0029239766081872176,1.0,2.0,0.4968371510472531,67.7,10.9,3.8,52.0,12.0,31.1,1560.0,17855.0,17.0,18.0,217.0,173.4,174.0,0.1618075801749271,0.0565149136577707,0.7671601615074024,0.1870324189526184,0.4582723279648609,0.5966228893058162,0.2439024390243902,17.0,18.0,1005
1,215,0.003968735942420087,1.0,3.0,0.534100721243525,70.05,11.4,3.9,54.0,13.0,32.45,1606.0,28507.5,17.0,18.0,219.0,174.0,174.95,0.1640079886742845,0.055383675691466,0.7785555725925049,0.1770927445548694,0.465562853493888,0.5995013699845808,0.2282487697636271,17.0,18.0,96
1,216,0.003908431044109539,1.0,3.0,0.5284146559806993,68.5,11.0,3.8,52.2,13.0,31.3,1568.0,17371.0,18.0,18.0,221.0,174.0,174.7,0.160919540229885,0.0559646539027982,0.7638668779714739,0.1901743264659271,0.4564459930313589,0.5976789168278529,0.2488687782805429,18.0,18.0,289
1,217,0.003420912685461963,1.0,2.0,0.37718807179969654,63.349999999999994,10.55,3.5,49.95,12.0,29.75,1513.0,28735.5,18.0,18.0,221.0,171.95,172.5,0.16127796871155414,0.0556557071240684,0.7682115468591307,0.188210372402018,0.4579014971476711,0.5941239162960382,0.24475417074622274,18.0,18.0,66
1,218,0.001762632197414904,1.0,2.0,0.2592857147792752,64.6,11.8,3.8,55.7,12.0,33.6,1643.0,519638.0,18.0,18.0,221.0,170.2,170.5,0.1560402684563758,0.0570469798657718,0.7466442953020134,0.2013422818791946,0.4412751677852349,0.5951134380453753,0.2696629213483146,18.0,18.0,3
